"user_id","country_code","region","marketing_channel","signup_method"
"52cea287","SE","EMEA","Direct","Desktop"
"61895c5e","AU","APAC","Direct","Desktop"
"7052e00a","JP","APAC","Direct","Desktop"
"fb6d339a","DE","EMEA","Direct","Desktop"
"2f4504bd","US","NA","Direct","Desktop"
"fd4649a6","US","NA","Direct","Mobile"
"21030361","US","NA","Direct","Desktop"
"15a08c25","US","NA","Email","Mobile"
"29b1d9a1","UA","EMEA","Direct","Desktop"
"2aad6d13","US","NA","Direct","Desktop"
"3ab0f91c","GB","EMEA","Email","Mobile"
"3e3253cc","US","NA","Direct","Desktop"
"3f214b46","US","NA","Direct","Desktop"
"44a5e8f3","US","NA","Direct","Mobile"
"4c942ff3","DK","EMEA","Direct","Mobile"
"646caf2a","GB","EMEA","Direct","Desktop"
"662b2a77","CO","LATAM","Direct","Desktop"
"9b86c260","US","NA","Direct","Desktop"
"9bb7dee6","AU","APAC","Direct","Desktop"
"a536936d","ES","EMEA","Direct","Mobile"
"3fbbfc8b","US","NA","Direct","Desktop"
"b00098f7","US","NA","Direct","Desktop"
"b0e8ea2d","TH","APAC","Direct","Desktop"
"bba90adf","US","NA","Direct","Mobile"
"4f1806d3","US","NA","Email","Mobile"
"6fe4c390","CH","EMEA","Direct","Desktop"
"db46f780","GB","EMEA","Email","Mobile"
"e76368be","US","NA","Direct","Desktop"
"e8419bb5","GB","EMEA","Email","Mobile"
"d9ac31f0","BR","LATAM","Affiliate","Unknown"
"fff166df","US","NA","Direct","Desktop"
"08cb0794","GB","EMEA","Direct","Mobile"
"de422a38","TR","EMEA","Direct","Desktop"
"9cf9ee95","US","NA","Direct","Desktop"
"bf3e217a","US","NA","Direct","Desktop"
"29d0238f","US","NA","Direct","Desktop"
"1226f2b0","AU","APAC","Direct","Desktop"
"ddd4a814","US","NA","Direct","Mobile"
"17cb80bf","US","NA","Direct","Desktop"
"23158d27","FR","EMEA","Direct","Desktop"
"0a93bde8","US","NA","Direct","Desktop"
"30d4abaa","US","NA","Direct","Mobile"
"30f9a557","US","NA","Email","Mobile"
"4914c27f","US","NA","Direct","Desktop"
"4c01979f","GB","EMEA","Direct","Mobile"
"4c01979f","CA","NA","Direct","Desktop"
"5dc6f22a","CL","LATAM","Direct","Desktop"
"733c6260","NL","EMEA","Direct","Desktop"
"7632f5ff","NL","EMEA","Direct","Desktop"
"7fda1dab","IN","APAC","Email","Mobile"
"811e504b","PE","LATAM","Direct","Desktop"
"82fd9ddc","ES","EMEA","Direct","Mobile"
"aa9d227c","US","NA","Direct","Desktop"
"b4d256e1","ES","EMEA","Email","Mobile"
"bd62e823","ES","EMEA","Email","Mobile"
"bdac0e78","GB","EMEA","Email","Mobile"
"c1ac3de2","US","NA","Direct","Desktop"
"c2eebbde","US","NA","Direct","Desktop"
"13a4afff","US","NA","Direct","Desktop"
"13a4afff","PE","LATAM","Direct","Desktop"
"de5e7989","JP","APAC","Direct","Mobile"
"eeb81a2b","GB","EMEA","Direct","Desktop"
"f2bb7960","US","NA","Direct","Desktop"
"f857b022","US","NA","Email","Mobile"
"f9146908","US","NA","Unknown","Unknown"
"d94613f7","BR","LATAM","Direct","Desktop"
"30470782","US","NA","Email","Mobile"
"31414592","US","NA","Email","Mobile"
"00a41d8b","FI","EMEA","Direct","Desktop"
"0be5bce1","CA","NA","Direct","Desktop"
"0e38e698","FR","EMEA","Direct","Desktop"
"269152aa","NL","EMEA","Direct","Desktop"
"378f6109","US","NA","Direct","Mobile"
"c032af43","US","NA","Direct","Mobile"
"42f47937","DE","EMEA","Direct","Desktop"
"51798bb3","US","NA","Email","Mobile"
"5e0426bc","BR","LATAM","Direct","Desktop"
"714b9df5","US","NA","Direct","Mobile"
"78fb08b1","US","NA","Direct","Mobile"
"7d319bb0","GB","EMEA","Direct","Mobile"
"5938b7db","US","NA","Direct","Desktop"
"628c565e","HK","APAC","Direct","Desktop"
"165170cd","US","NA","Direct","Desktop"
"7ec7971a","ES","EMEA","Direct","Desktop"
"8e8d1995","GB","EMEA","Direct","Mobile"
"07b7c94f","US","NA","Direct","Desktop"
"c8fcf973","PH","APAC","Direct","Desktop"
"a393c581","HU","EMEA","Direct","Desktop"
"afd8e152","CA","NA","Direct","Mobile"
"afd8e152","US","NA","Direct","Desktop"
"bd42cce8","KE","EMEA","Direct","Desktop"
"d4d12c1b","NZ","APAC","Direct","Desktop"
"e57acd84","AU","APAC","Email","Mobile"
"f0712d31","TW","APAC","Email","Mobile"
"fb515908","US","NA","Direct","Desktop"
"4a946ec6","US","NA","Direct","Desktop"
"50592faf","PE","LATAM","Direct","Mobile"
"65bf0e3f","DK","EMEA","Direct","Desktop"
"6e8e798c","US","NA","Email","Mobile"
"7278c878","GB","EMEA","Direct","Desktop"
"81cfa336","US","NA","Direct","Desktop"
"961df40e","NL","EMEA","Email","Mobile"
"9dd2a872","DE","EMEA","Direct","Mobile"
"4a946ec6","GB","EMEA","Direct","Desktop"
"a6e64180","NL","EMEA","Direct","Desktop"
"7ca8e6cc","DE","EMEA","Direct","Desktop"
"b9189817","BR","LATAM","Direct","Desktop"
"d83d3e6b","AU","APAC","Email","Mobile"
"eb5fab18","US","NA","Direct","Mobile"
"f9675550","JP","APAC","Direct","Desktop"
"15a9c578","US","NA","Direct","Desktop"
"50c11ea9","FR","EMEA","Direct","Desktop"
"66bd2c5d","US","NA","Direct","Desktop"
"a40ba5a2","US","NA","Email","Mobile"
"ac894613","US","NA","Email","Mobile"
"b6f17879","ES","EMEA","Direct","Desktop"
"092ffabe","US","NA","Direct","Desktop"
"b3b2d952","TR","EMEA","Direct","Mobile"
"eeee073a","US","NA","Direct","Desktop"
"3e60e6a5","US","NA","Direct","Desktop"
"25f59d99","GB","EMEA","Social Media","Tablet"
"4afdbfe9","US","NA","Direct","Mobile"
"4417a9e9","US","NA","Direct","Mobile"
"58d5c33d","US","NA","Direct","Desktop"
"58e84eb6","GB","EMEA","Direct","Desktop"
"4c241e76","US","NA","Direct","Desktop"
"5c217555","US","NA","Email","Mobile"
"6fc34614","AR","LATAM","Direct","Desktop"
"4d1f2cd3","US","NA","Direct","Desktop"
"81d5d3e0","KR","APAC","Direct","Desktop"
"a1863e9c","US","NA","Email","Mobile"
"bb74b3f4","AR","LATAM","Direct","Desktop"
"c038b621","US","NA","Direct","Mobile"
"c190be6d","ZA","EMEA","Direct","Desktop"
"ab5f7a49","US","NA","Direct","Desktop"
"f98416a8","US","NA","Direct","Desktop"
"d20a788e","US","NA","Direct","Desktop"
"1c59b0a0","US","NA","Direct","Desktop"
"4bbd0d6b","PH","APAC","Direct","Desktop"
"4ddefaa1","AR","LATAM","Email","Mobile"
"976e7075","BR","LATAM","Direct","Desktop"
"9f0ab400","US","NA","Direct","Desktop"
"b8b1ba95","US","NA","Direct","Desktop"
"f4806036","US","NA","Direct","Desktop"
"d7ae1d1d","US","NA","Email","Mobile"
"e45ae298","MX","LATAM","Email","Mobile"
"ff826b3a","ES","EMEA","Direct","Desktop"
"1f690620","GB","EMEA","Direct","Desktop"
"3f17f057","AU","APAC","Email","Mobile"
"544e2edc","JP","APAC","Direct","Desktop"
"59b63f6c","US","NA","Direct","Mobile"
"59b63f6c","FR","EMEA","Direct","Desktop"
"814e6a07","TR","EMEA","Email","Mobile"
"885551eb","TH","APAC","Direct","Desktop"
"8b2dc7e1","CA","NA","Direct","Desktop"
"43fd40c8","AE","EMEA","Direct","Desktop"
"93e7b141","SG","APAC","Direct","Desktop"
"965a968d","US","NA","Direct","Desktop"
"81cdd760","CA","NA","Direct","Desktop"
"b6effcb1","FI","EMEA","Direct","Mobile"
"f0740c4a","JP","APAC","Direct","Desktop"
"b8c9722c","US","NA","Direct","Desktop"
"c0ef1d35","US","NA","Direct","Mobile"
"c1d08d80","CA","NA","Unknown","Unknown"
"c76f78f9","US","NA","Affiliate","Unknown"
"cafeb4bb","US","NA","Affiliate","Unknown"
"d8bbd95d","MX","LATAM","Direct","Mobile"
"fee29bfe","US","NA","Email","Mobile"
"2e52bdb2","US","NA","Direct","Desktop"
"470251f0","US","NA","Direct","Desktop"
"6649a71f","AR","LATAM","Direct","Mobile"
"6ff5d1ba","JP","APAC","Direct","Mobile"
"f76093e2","US","NA","Direct","Desktop"
"186587c5","AU","APAC","Direct","Desktop"
"25db1449","US","NA","Direct","Desktop"
"2c98cde6","US","NA","Direct","Desktop"
"2d577eaa","IE","EMEA","Direct","Desktop"
"32e9de17","US","NA","Direct","Desktop"
"47833a9a","GB","EMEA","Direct","Desktop"
"61d2af44","ES","EMEA","Direct","Mobile"
"6295586b","US","NA","Direct","Mobile"
"24ddf87e","US","NA","Direct","Desktop"
"8090e2e1","UY","LATAM","Direct","Desktop"
"81e53714","DK","EMEA","Direct","Desktop"
"8254862a","MX","LATAM","Direct","Desktop"
"28df3f6f","US","NA","Direct","Desktop"
"890f6793","BR","LATAM","Email","Mobile"
"8df1efa2","SE","EMEA","Direct","Desktop"
"afb6acd3","BR","LATAM","Direct","Desktop"
"b26a09a2","US","NA","Direct","Desktop"
"b572c489","FR","EMEA","Direct","Desktop"
"be925aa7","CL","LATAM","Email","Mobile"
"8531df3e","US","NA","Direct","Desktop"
"e4edb5e4","US","NA","Direct","Desktop"
"aafa98d5","US","NA","Direct","Desktop"
"f020014e","US","NA","Direct","Desktop"
"b4191dfd","US","NA","Direct","Mobile"
"b90e447c","IE","EMEA","Email","Mobile"
"c23c0467","NO","EMEA","Direct","Mobile"
"20ea462d","IN","APAC","Direct","Desktop"
"fd5a22bf","US","NA","Direct","Desktop"
"e9a5a7cf","GB","EMEA","Direct","Desktop"
"f09f71ea","US","NA","Email","Mobile"
"f33140b7","NL","EMEA","Direct","Desktop"
"47c95d3a","US","NA","Direct","Desktop"
"4db56f13","NZ","APAC","Direct","Desktop"
"5baa1f63","PE","LATAM","Direct","Desktop"
"6d9c78ca","CA","NA","Email","Mobile"
"6e549876","US","NA","Direct","Mobile"
"32123f99","PL","EMEA","Direct","Desktop"
"7c364c50","CA","NA","Direct","Desktop"
"81d640ae","US","NA","Email","Mobile"
"8bc5ec55","US","NA","Email","Mobile"
"8bc70ec6","JP","APAC","Email","Mobile"
"96de82d1","US","NA","Direct","Desktop"
"a6982b38","HK","APAC","Direct","Desktop"
"413b99b0","GB","EMEA","Direct","Mobile"
"c1eea32b","US","NA","Direct","Desktop"
"de0665b1","US","NA","Direct","Desktop"
"eb2104e8","US","NA","Direct","Mobile"
"97428360","IN","APAC","Email","Mobile"
"068e40e8","US","NA","Direct","Desktop"
"11a96d23","MY","APAC","Email","Mobile"
"285c4045","US","NA","Affiliate","Unknown"
"bb89f679","US","NA","Email","Mobile"
"dc006138","US","NA","Email","Mobile"
"405b2f3e","US","NA","Direct","Desktop"
"690065cb","ES","EMEA","Direct","Desktop"
"be6c30fc","US","NA","Direct","Desktop"
"0172228d","BR","LATAM","Direct","Mobile"
"34cb70db","CA","NA","Direct","Desktop"
"3dbab787","GB","EMEA","Direct","Desktop"
"3e0ac8e8","AU","APAC","Direct","Desktop"
"0b2c52a6","JP","APAC","Direct","Desktop"
"420ffdfc","IE","EMEA","Email","Mobile"
"4ec815b3","SE","EMEA","Email","Mobile"
"50a31662","DE","EMEA","Direct","Desktop"
"6725fc4b","DE","EMEA","Direct","Desktop"
"72b19ea6","US","NA","Direct","Desktop"
"778a504e","CA","NA","Direct","Desktop"
"840a6b8b","CA","NA","Direct","Desktop"
"b9df2d42","CA","NA","Direct","Desktop"
"bb81a01f","CA","NA","Direct","Desktop"
"5ed3f80f","US","NA","Direct","Desktop"
"ca0a848e","US","NA","Direct","Desktop"
"cb328bf0","AU","APAC","Direct","Desktop"
"d6f13382","US","NA","Direct","Desktop"
"ab6a0ac9","US","NA","Direct","Desktop"
"da70fd6c","CA","NA","Direct","Mobile"
"b60ef364","CA","NA","Unknown","Unknown"
"e37ae8ce","US","NA","Direct","Desktop"
"e92a57de","US","NA","Direct","Desktop"
"ece5c593","US","NA","Direct","Desktop"
"fa1aad96","US","NA","Email","Mobile"
"e40bede7","US","NA","Direct","Desktop"
"ee2218fe","US","NA","Direct","Desktop"
"943f541a","JP","APAC","Direct","Desktop"
"db70fd30","BR","LATAM","Direct","Desktop"
"fa181134","BR","LATAM","Email","Mobile"
"5da37007","BR","LATAM","Email","Mobile"
"714b9df5","JP","APAC","Direct","Mobile"
"90942761","GB","EMEA","Email","Mobile"
"9d23f54b","BR","LATAM","Direct","Desktop"
"a34f7939","CL","LATAM","Direct","Desktop"
"1adbf79b","US","NA","Direct","Desktop"
"25c1da4a","US","NA","Direct","Desktop"
"2de207a7","US","NA","Direct","Desktop"
"2fe748c3","AU","APAC","Direct","Desktop"
"3b83fb2a","TH","APAC","Direct","Desktop"
"4a6819b8","US","NA","Direct","Desktop"
"5fa28985","US","NA","Direct","Desktop"
"6943f22c","ES","EMEA","Direct","Desktop"
"72fd081a","US","NA","Direct","Desktop"
"72fd081a","US","NA","Direct","Desktop"
"7776e42c","US","NA","Direct","Mobile"
"8e51f342","US","NA","Affiliate","Unknown"
"92f0c055","MX","LATAM","Direct","Desktop"
"9a0a4afa","GB","EMEA","Direct","Desktop"
"ef2703dd","US","NA","Direct","Desktop"
"cebe8fe5","AU","APAC","Direct","Desktop"
"d35350c7","JP","APAC","Direct","Desktop"
"e0827103","PR","NA","Direct","Desktop"
"e0827103","US","NA","Direct","Desktop"
"f87c736e","US","NA","Direct","Desktop"
"c85b6e27","US","NA","Email","Mobile"
"d3c06f7b","GB","EMEA","Direct","Desktop"
"35d44e66","US","NA","Direct","Desktop"
"8d38d341","RU","APAC","Direct","Desktop"
"b9189817","US","NA","Direct","Desktop"
"c252b5e4","DE","EMEA","Direct","Desktop"
"bef2b980","US","NA","Direct","Desktop"
"1756b006","US","NA","Direct","Desktop"
"19a7a281","ES","EMEA","Direct","Desktop"
"1ac41f20","PE","LATAM","Direct","Desktop"
"f9eccf39","IN","APAC","Email","Mobile"
"79209894","US","NA","Email","Mobile"
"4986c69e","IN","APAC","Direct","Desktop"
"044dd267","DK","EMEA","Direct","Desktop"
"29e9df41","BR","LATAM","Direct","Desktop"
"35862f27","US","NA","Direct","Desktop"
"4986c69e","AU","APAC","Direct","Desktop"
"42c5cd5c","CO","LATAM","Direct","Mobile"
"7892c444","CO","LATAM","Direct","Mobile"
"d6d2a3b2","US","NA","Direct","Desktop"
"523b7826","SG","APAC","Direct","Desktop"
"57c0713f","GB","EMEA","Direct","Desktop"
"5d6c9544","US","NA","Direct","Mobile"
"61e54da0","US","NA","Direct","Desktop"
"7afdcadf","EG","EMEA","Email","Mobile"
"eeced59d","US","NA","Email","Mobile"
"aab56d08","AU","APAC","Direct","Desktop"
"b5ad9886","GB","EMEA","Direct","Desktop"
"c5d029fd","GB","EMEA","Email","Mobile"
"d71c9894","US","NA","Direct","Desktop"
"e4dd300b","EC","LATAM","Email","Mobile"
"4d35246c","DE","EMEA","Social Media","Tablet"
"f5724e13","DE","EMEA","Social Media","Tablet"
"06de37bf","US","NA","Direct","Desktop"
"3399a723","US","NA","Direct","Desktop"
"3bdcc7a8","IN","APAC","Direct","Desktop"
"64d51dd4","US","NA","Direct","Desktop"
"7e568a59","GB","EMEA","Direct","Mobile"
"9a9fc9db","AU","APAC","Direct","Desktop"
"b1b3e1b6","US","NA","Direct","Desktop"
"b6465c05","FR","EMEA","Direct","Desktop"
"b7306d15","US","NA","Direct","Desktop"
"3c22e736","UA","EMEA","Direct","Desktop"
"a2ff7570","UA","EMEA","Direct","Desktop"
"a5ae33fd","US","NA","Direct","Mobile"
"57f42552","US","NA","Direct","Desktop"
"59eda254","GB","EMEA","Direct","Mobile"
"688aa4a0","IE","EMEA","Direct","Desktop"
"688aa4a0","GB","EMEA","Direct","Desktop"
"911df6e6","TW","APAC","Direct","Desktop"
"9186376b","AU","APAC","Direct","Desktop"
"979f1724","PL","EMEA","Direct","Desktop"
"ad1f6b5a","US","NA","Email","Mobile"
"b1fcd20b","US","NA","Email","Mobile"
"b90dd86f","AU","APAC","Direct","Mobile"
"3a1070dd","AU","APAC","Direct","Mobile"
"c2e496f3","US","NA","Direct","Desktop"
"cc74436c","US","NA","Direct","Mobile"
"d4f6e192","US","NA","Direct","Desktop"
"d642b97c","US","NA","Direct","Desktop"
"d642b97c","US","NA","Direct","Desktop"
"7bd9a515","US","NA","Direct","Desktop"
"d9999630","US","NA","Direct","Desktop"
"e2a49d87","CA","NA","Direct","Desktop"
"ebbcd7f7","US","NA","Direct","Desktop"
"78f57112","US","NA","Social Media","Tablet"
"a51faa7f","US","NA","Direct","Desktop"
"c71841f8","US","NA","Direct","Mobile"
"ec52148f","US","NA","Direct","Desktop"
"f75ad16f","US","NA","Direct","Desktop"
"0fd08940","US","NA","Direct","Desktop"
"b39daebf","AU","APAC","Direct","Desktop"
"004bf15e","BR","LATAM","Direct","Desktop"
"08e390f4","IL","EMEA","Direct","Mobile"
"092ed86b","US","NA","Direct","Mobile"
"bbea2e53","US","NA","Direct","Desktop"
"0f357c74","CO","LATAM","Direct","Desktop"
"1c9abb75","US","NA","Direct","Desktop"
"f4197dae","US","NA","Direct","Desktop"
"266decdb","US","NA","Direct","Desktop"
"32195731","US","NA","Direct","Desktop"
"11b83a31","GB","EMEA","Direct","Mobile"
"44c2f4f0","US","NA","Direct","Desktop"
"4c7a83eb","US","NA","Direct","Desktop"
"4f910e2b","US","NA","Direct","Desktop"
"8343626d","US","NA","Direct","Desktop"
"a186702d","US","NA","Direct","Desktop"
"a28902c5","US","NA","Direct","Desktop"
"a28902c5","AE","EMEA","Direct","Desktop"
"aced5ffb","US","NA","Direct","Desktop"
"7d2916ac","US","NA","Direct","Desktop"
"c86d67fd","US","NA","Direct","Desktop"
"cd3ead03","US","NA","Direct","Desktop"
"db055207","US","NA","Direct","Desktop"
"db055207","US","NA","Direct","Desktop"
"e8e53a2a","US","NA","Direct","Desktop"
"ec3952a6","US","NA","Direct","Desktop"
"b8c5d66c","CH","EMEA","Direct","Mobile"
"f4f870b0","FI","EMEA","Direct","Desktop"
"f80b2a75","US","NA","Direct","Desktop"
"4.14E+49","US","NA","Direct","Desktop"
"f3eb54ef","US","NA","Email","Mobile"
"2a113570","KR","APAC","Direct","Desktop"
"3e2cdbb6","FR","EMEA","Direct","Desktop"
"692c927d","US","NA","Email","Mobile"
"e9a5a7cf","US","NA","Direct","Desktop"
"f3223b62","US","NA","Direct","Desktop"
"f8445b2a","TW","APAC","Direct","Desktop"
"129b9c71","FR","EMEA","Direct","Desktop"
"1b54b7c5","TR","EMEA","Direct","Desktop"
"314d53ba","VI","NA","Direct","Desktop"
"38205fcc","US","NA","Direct","Desktop"
"3d446fc8","US","NA","Unknown","TV"
"401d0802","US","NA","Direct","Desktop"
"405b1c55","SG","APAC","Email","Mobile"
"4d9de207","US","NA","Direct","Desktop"
"50e0683b","US","NA","Direct","Desktop"
"5c557750","AU","APAC","Direct","Desktop"
"696c04d9","DE","EMEA","Direct","Desktop"
"fd291970","US","NA","Direct","Desktop"
"86865d0c","SE","EMEA","Direct","Desktop"
"86865d0c","GB","EMEA","Direct","Desktop"
"9088a1d7","GB","EMEA","Direct","Desktop"
"99f690b6","EG","EMEA","Direct","Desktop"
"9a944745","NZ","APAC","Direct","Mobile"
"bb8f6328","AU","APAC","Direct","Mobile"
"c2949af8","AU","APAC","Direct","Desktop"
"c387e4e7","CA","NA","Affiliate","Unknown"
"c387e4e7","CA","NA","Affiliate","Unknown"
"cdb655d6","US","NA","Email","Mobile"
"cee99941","US","NA","Email","Mobile"
"d0d31c9e","FR","EMEA","Email","Mobile"
"dead73e5","US","NA","Email","Mobile"
"ef97948d","ES","EMEA","Direct","Mobile"
"ef97948d","US","NA","Direct","Mobile"
"4a12ab3d","US","NA","Direct","Desktop"
"b60162d1","US","NA","Direct","Desktop"
"fc934ea4","GB","EMEA","Direct","Desktop"
"0c963938","US","NA","Direct","Desktop"
"14dcb7f9","US","NA","Direct","Desktop"
"b6fd3a2c","US","NA","Direct","Desktop"
"462630bf","US","NA","Direct","Desktop"
"29de6a69","CA","NA","Direct","Desktop"
"648c159b","US","NA","Direct","Mobile"
"749e0e10","US","NA","Direct","Desktop"
"a1502181","AU","APAC","Email","Mobile"
"b3838dc7","SK","EMEA","Email","Mobile"
"e618660f","US","NA","Direct","Desktop"
"4bd0b8bd","NO","EMEA","Direct","Desktop"
"d5809afd","US","NA","Direct","Desktop"
"204d7b75","GB","EMEA","Direct","Desktop"
"e18845be","MX","LATAM","Direct","Desktop"
"d685b3dd","US","NA","Direct","Mobile"
"049d2c78","AU","APAC","Direct","Desktop"
"2c5db41f","US","NA","Direct","Desktop"
"bad92330","BR","LATAM","Email","Mobile"
"3cfaf380","AR","LATAM","Direct","Desktop"
"c2a20d0a","US","NA","Direct","Desktop"
"44fc145c","ES","EMEA","Direct","Desktop"
"46d1810d","US","NA","Direct","Desktop"
"49e46967","US","NA","Direct","Desktop"
"c436a652","BR","LATAM","Direct","Desktop"
"4ea0a229","GB","EMEA","Direct","Desktop"
"503995af","AU","APAC","Social Media","Tablet"
"5a6a01db","US","NA","Email","Mobile"
"77422f34","US","NA","Direct","Desktop"
"77422f34","US","NA","Direct","Desktop"
"7b55fc98","US","NA","Direct","Desktop"
"8c61b5b3","US","NA","Direct","Desktop"
"af7f0d28","DE","EMEA","Direct","Desktop"
"b7d9366e","CA","NA","Direct","Desktop"
"d03d49f3","GB","EMEA","Direct","Mobile"
"d046aba2","GB","EMEA","Direct","Mobile"
"9f9b3504","AL","EMEA","Direct","Desktop"
"9f9b3504","ZA","EMEA","Direct","Desktop"
"e2351995","US","NA","Email","Mobile"
"eff933c6","US","NA","Direct","Desktop"
"f1ec37aa","FR","EMEA","Direct","Desktop"
"00617b5c","US","NA","Direct","Mobile"
"08f42eb5","CA","NA","Direct","Mobile"
"0e3914df","GB","EMEA","Email","Mobile"
"331915fa","CA","NA","Direct","Desktop"
"3dc0aa20","GB","EMEA","Direct","Mobile"
"41b5fdf7","US","NA","Direct","Desktop"
"4735a470","JP","APAC","Social Media","Tablet"
"4749a149","JP","APAC","Social Media","Tablet"
"1b8a52cd","MX","LATAM","Direct","Desktop"
"68783ae6","MX","LATAM","Direct","Desktop"
"6d811b1b","GB","EMEA","Direct","Desktop"
"6d811b1b","MX","LATAM","Direct","Desktop"
"92f0c055","US","NA","Direct","Desktop"
"15b704bb","GB","EMEA","Direct","Desktop"
"40b81f44","US","NA","Direct","Desktop"
"5276bb1f","AU","APAC","Direct","Desktop"
"554e3fbc","GB","EMEA","Direct","Desktop"
"57e7d61b","US","NA","Direct","Desktop"
"5ca482b4","US","NA","Direct","Desktop"
"603b6f6a","GB","EMEA","Email","Mobile"
"7070d04f","US","NA","Email","Mobile"
"75661d72","US","NA","Direct","Desktop"
"781d4f62","GB","EMEA","Direct","Desktop"
"8e344226","FR","EMEA","Direct","Mobile"
"93ce7e9b","CA","NA","Direct","Desktop"
"9ee781da","MX","LATAM","Direct","Desktop"
"bd699f34","US","NA","Direct","Desktop"
"c89e993d","US","NA","Direct","Desktop"
"ba91bab5","CL","LATAM","Direct","Desktop"
"c5f957de","US","NA","Direct","Desktop"
"ca3458df","FR","EMEA","Direct","Mobile"
"45221a41","US","NA","Direct","Desktop"
"df0d11ce","US","NA","Email","Mobile"
"e1090461","US","NA","Affiliate","Unknown"
"8607e895","IT","EMEA","Direct","Desktop"
"9aaccebb","US","NA","Direct","Desktop"
"69e74b15","US","NA","Affiliate","Unknown"
"f14d9e3a","FR","EMEA","Direct","Desktop"
"cf4b28bf","US","NA","Direct","Desktop"
"e1335b61","US","NA","Direct","Desktop"
"23cc72d7","US","NA","Direct","Desktop"
"26de4fc6","GB","EMEA","Direct","Desktop"
"f87e57e0","CA","NA","Direct","Desktop"
"f9f7dcf2","US","NA","Email","Mobile"
"f9f7dcf2","AU","APAC","Email","Mobile"
"631691","US","NA","Direct","Desktop"
"79833496","AU","APAC","Direct","Mobile"
"00722ca8","US","NA","Direct","Desktop"
"1719baad","US","NA","Direct","Desktop"
"34a1960b","US","NA","Direct","Mobile"
"3a8e31e5","US","NA","Direct","Desktop"
"3e18e068","AU","APAC","Email","Mobile"
"48566b45","GB","EMEA","Direct","Desktop"
"96028ff5","BR","LATAM","Direct","Desktop"
